"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"log_lik[77,1]",-3.62864596535592,0.000174606422145709,0.024182044405097,-3.66080812714664,-3.62870490374718,-3.59042550994333,19180.7507591428,1.00096624897068
"log_lik[77,2]",-4.64302141851318,0.00189071815959593,0.21367206148839,-4.78038523210579,-4.72869640105727,-3.93078709565778,12771.4994565313,0.999967563255879
"log_lik[77,3]",-3.66784531509615,0.00137813654328541,0.182302931882031,-4.18528892009263,-3.62764088798988,-3.58090179762221,17498.5800597755,0.999947400446954
"log_lik[77,4]",-4.83119975333075,0.00755579946224596,0.757389425088876,-5.65704205005528,-5.08370790580638,-3.59872624741069,10047.9537754408,1.00007324836977
"log_lik[77,5]",-4.9021296914492,0.0128769796265059,1.4399829764719,-8.44987712489814,-4.35210280134473,-3.590868254278,12505.0864553904,1.00017440197054
"log_lik[77,6]",-3.97288830181273,0.00350868087943968,0.508628722088884,-5.3521707694786,-3.78292615172561,-3.58212892395022,21014.256145278,1.00018198743296
"log_lik[77,7]",-4.10504174264397,0.0036759857190468,0.458605530110601,-5.26953193285638,-3.99071715864592,-3.59398171869482,15564.3484012198,1.00006390311877
"log_lik[77,8]",-3.72209350897934,0.00163597039112916,0.182598963407464,-4.24072643152659,-3.65322011532598,-3.57689161752069,12457.9257182563,1.00008543578987
"log_lik[77,9]",-3.69100857769674,0.000952648889051576,0.147244441976639,-4.09682839458988,-3.63846174774572,-3.57561359022931,23889.7766965215,1.00004746225172
"log_lik[77,10]",-3.8300802457179,0.00223848244530211,0.295890931014012,-4.64647277825069,-3.71782934641355,-3.58039605442308,17472.5351526909,1.00003065921104
"log_lik[77,11]",-3.92412642544655,0.00361762636711488,0.42595118432688,-5.13345085340129,-3.7528630385476,-3.58135194787687,13863.4793373596,1.00004778408798
"log_lik[78,1]",-3.8009851453271,0.000962133675539069,0.106000735337724,-3.89162115914132,-3.85020532285366,-3.59243298674846,12137.9941773186,1.00004551359421
"log_lik[78,2]",-3.73098062005094,0.00201115818590985,0.257248303966847,-4.5050208955201,-3.66522686540969,-3.57948324729518,16361.1029844214,1.00018839310256
"log_lik[78,3]",-5.0242559949628,0.0119512966495414,1.18297124124603,-6.9186607492932,-4.72022036238015,-3.59704102446216,9797.56877666971,1.00022271294689
"log_lik[78,4]",-5.52079936748467,0.012823688967934,1.51587175934635,-8.86426601533787,-5.34939696277075,-3.60369585352382,13973.299654612,1.00015895973007
"log_lik[78,5]",-4.30825386463207,0.00503359170183711,0.655758227989269,-5.94963645762029,-4.14079355514805,-3.59452380259455,16971.9415359516,1.00008024350639
"log_lik[78,6]",-4.25194152948002,0.00477830819373882,0.562236637764682,-5.65902830831083,-4.11787227893311,-3.59977208805634,13844.9046807544,0.999944340539048
"log_lik[78,7]",-3.81655083530548,0.00176283701224282,0.259454767649693,-4.50419977436325,-3.73148213306949,-3.58142669734945,21662.0218954421,0.999928760531626
"log_lik[78,8]",-5.51308866220216,0.00697531261543439,0.961460451792458,-7.53798713692969,-5.47870302725078,-3.7493360226906,18999.2079903856,1.0000253551307
