"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"log_lik[37,7]",-3.67299338129157,0.000603243317601061,0.0771113517319178,-3.88805641971428,-3.64812587197277,-3.59987600231234,16339.9827210857,1.00012064393093
"log_lik[37,8]",-3.81963848244117,0.00134097780112558,0.191267719976102,-4.30863426415777,-3.76831486343515,-3.61237081331183,20344.1797661306,1.0000117921968
"log_lik[37,9]",-3.70826708351521,0.000794329018488595,0.12134418897194,-4.05016855692426,-3.66407705046273,-3.60158682656432,23336.5746019684,1.00004392268922
"log_lik[37,10]",-3.82346627955646,0.00151481685450801,0.246114775727782,-4.50416114980951,-3.73943180807156,-3.60725163576437,26397.0331771107,1.00001951559661
"log_lik[37,11]",-3.74669885447725,0.00130556364883937,0.212418718632093,-4.3489124140412,-3.67016066966439,-3.60273399246065,26472.1655824097,1.00004926385451
"log_lik[38,1]",-3.790784876887,0.00188865252457455,0.247473087256445,-4.45898728596136,-3.72024540028709,-3.60620550526581,17169.2698080991,1.00041324949849
"log_lik[38,2]",-3.94678041438014,0.0031490506230703,0.409027797806638,-5.14318532852025,-3.77306147218087,-3.60817246719282,16871.215134242,1.00011602967108
"log_lik[38,3]",-4.62278105866007,0.00488184485628558,0.784781672128447,-6.48696516755278,-4.48394804494394,-3.63039880169138,25842.2162744236,0.999981143757468
"log_lik[38,4]",-4.16457535699932,0.00311914595242865,0.50575747103128,-5.43889357275915,-4.03682984186031,-3.61938178844735,26291.3701708946,0.999939462033943
"log_lik[38,5]",-4.59630196282697,0.00446149341928745,0.611248332932137,-6.04864907786441,-4.50241784188864,-3.70640792469668,18770.45766806,1.0000134605627
"log_lik[38,6]",-4.56124346409422,0.00361816298979052,0.525309345396835,-5.76638276457083,-4.49471727550155,-3.75393383296768,21079.1939757442,1.0000383835234
"log_lik[38,7]",-3.76016707374104,0.0010570469849303,0.165026115034933,-4.20896683212801,-3.70333780605906,-3.60576228842042,24373.436602114,1.00010266881032
