"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"predR[16,3]",13.1848397439996,0.102984947470653,16.7088578209979,-18.6510557714201,12.8542018168846,46.1863130945899,26323.6448892463,1.0003066844187
"predR[16,4]",46.5531750458425,0.0969279798901628,17.5839371664034,11.7155302988954,46.6892351074464,81.0881273838526,32910.4577784026,0.999945505794373
"predR[16,5]",82.7497430519427,0.109605338942824,16.377583886084,50.0675348069726,83.0042610698473,114.176437255076,22327.3019799216,1.00012226753555
"predR[16,6]",87.7550774873455,0.0896353289039941,15.0202963855041,57.9644707928034,87.8568802957216,116.785663966512,28080.0949502457,0.999995425188997
"predR[16,7]",84.2926803685624,0.091323283573529,15.0503231429455,54.7184588199827,84.351545117834,113.982374139229,27159.9278958875,1.00005013954997
"predR[16,8]",77.3946041532301,0.0879431545958539,15.1481195136397,48.0180508271958,77.4282611965398,106.939393595369,29669.7143879297,0.999980880189621
"predR[16,9]",68.2768514702061,0.0906588993104644,15.3549884985765,37.7801144310464,68.2652973384746,98.5459108846351,28686.5358781291,0.999976304235082
"predR[16,10]",57.8079237836108,0.104020567673139,16.2184427125728,25.8415708209086,57.9074627684083,89.4847704727734,24309.7147679047,0.999964692620126
"predR[16,11]",47.3406208455275,0.117136674295226,17.1456297996376,14.1342167501505,47.4135400407518,80.5798776025382,21425.0135751584,1.00004212303254
"predR[17,1]",0.179327128094302,0.078814216064559,14.0452580621051,-27.3168058394685,0.179956429245879,27.674533061354,31757.7939085122,0.999959680739712
"predR[17,2]",0.859298720318575,0.0769732532942885,14.3627095714892,-27.0709215603458,0.776041111554084,29.1549211752188,34817.1382804764,0.999914887364785
"predR[17,3]",3.45475421928755,0.0993305477080988,15.073617200692,-25.4704747930693,3.22413551621955,33.5618919395887,23028.6937184767,1.00005359673431
"predR[17,4]",16.886606331922,0.157316493501921,18.6701474431219,-18.8818171893906,16.513401654241,53.6547817476575,14084.6798604769,1.00002156166936
"predR[17,5]",76.1317093546889,0.172381641468343,19.4440074573421,37.6672444436862,76.3755381193108,113.038605128695,12723.0002052588,1.00005982171127
"predR[17,6]",88.9734856191415,0.0993804933311067,15.3081255121398,58.5231378219792,89.1736607770607,118.831359387838,23726.9400081907,1.0001138354353
"predR[17,7]",79.4683666520156,0.114107075981589,15.9313200213545,48.4268397346686,79.4721081834253,110.782044519955,19492.9859612496,1.00003135399038
"predR[17,8]",59.2697186510991,0.113447659825314,16.0200721085188,28.4891617636035,58.9729968769136,91.073146319645,19940.5829090886,1.00000670068496
"predR[17,9]",36.2055557762692,0.117630798566545,16.3260359240261,4.07163585215518,36.3571557075473,67.6684752555747,19262.7995289448,1.00002190686788
"predR[17,10]",19.634941883255,0.122399805241126,16.1552004704477,-12.2602700439307,19.6771660373221,51.2094247118198,17420.605643224,1.00007202631322
"predR[17,11]",9.54802230373282,0.100338452458021,15.3373923998547,-20.2228516254778,9.39538290736073,39.9402537553801,23365.1331798225,0.999978286062813
"predR[18,1]",-0.00655464135064293,0.074411864641218,14.1256268691296,-27.8594696463137,-0.0533905989844624,27.6682358477092,36035.5442304058,1.0001714693276
"predR[18,2]",-0.028070154033999,0.073870013214554,14.1935158828194,-27.9191012493026,-0.0599566040415061,27.7004503475161,36918.463908475,1.00003278093481
"predR[18,3]",-0.0413649585157281,0.077050775787072,14.071984796062,-27.656966124303,0.0512968047240623,27.4684896890078,33354.6726604277,1.00008907204187
"predR[18,4]",-0.139360313893406,0.0732305792557476,14.2524613788171,-28.1125611611336,-0.0951242270971331,27.9227246296683,37878.6774307123,1.00007453191446
"predR[18,5]",0.468669580081291,0.0751626535940209,14.2776232826992,-27.2917756564085,0.330053775466271,28.5433842167971,36083.4146509004,1.00002293976593
"predR[18,6]",8.24836678079328,0.106054752986758,17.0891683201054,-23.3361698226003,7.53137376095763,43.8551761811833,25964.5966998406,1.00032389449149
"predR[18,7]",79.1009326596134,0.103377280832957,16.645799442941,45.6842389730193,79.2418285624138,111.568588771842,25927.4082612619,1.00009404037824
"predR[18,8]",69.5677391358349,0.0917751937988306,15.785195423555,39.0374078011732,69.4233385877027,100.852878710692,29583.4830762314,1.0000555329837
"predR[18,9]",41.4350165211956,0.136223033707628,18.0225836521454,3.99673583788216,42.1618713035233,75.0128485509462,17503.8266756802,1.00009204542879
"predR[18,10]",20.0774380842786,0.125305949668745,17.3767606739579,-13.4356583268415,20.0278352067016,54.2853050585422,19230.6628924507,0.999978181447773
"predR[18,11]",8.21738761464611,0.0922088706173659,15.6515356603808,-21.8987072783019,8.0590118761303,39.5729197766896,28811.6748226046,1.00005892923989
"log_lik[1,1]",-8.3654282084887,0.0284472583917916,1.80892430138377,-10.2398091750883,-9.20946150396562,-4.06376979679033,4043.52331170253,1.00066170157409
"log_lik[1,2]",-7.84676366556053,0.0359150728349625,2.16678297139217,-10.1417701247865,-9.04288864414607,-3.67784707721716,3639.79835728196,1.00071347110544
"log_lik[1,3]",-4.84010476247962,0.0298801133910385,1.92618690269348,-9.79448990647817,-3.61921376919935,-3.50341041519021,4155.58689999305,1.00074186512633
"log_lik[1,4]",-6.15215216330142,0.0443342182946858,2.78085212224813,-12.0009693724618,-4.8689342045571,-3.52231888806364,3934.3924608473,1.00070387372463
"log_lik[1,5]",-4.40575626293772,0.00709509205130587,0.816050520834889,-6.42478244777717,-4.22654744193707,-3.53986101122069,13228.7260822903,1.00023324524327
"log_lik[1,6]",-3.83476611245106,0.00422910572715449,0.343359429068024,-4.79678186670466,-3.70028508640476,-3.52399049647747,6591.75217419285,1.00028179569368
"log_lik[1,7]",-3.80225533793968,0.00288326880231198,0.284935815290466,-4.59112174853953,-3.70467900955534,-3.52672698751863,9766.15961218039,1.00025905277305
"log_lik[1,8]",-3.96629186682219,0.00244039944436385,0.336281128365177,-4.80618136115001,-3.89227604907063,-3.55631302018303,18988.172003434,1.00019974050995
"log_lik[1,9]",-4.15589074897954,0.00277845845060462,0.433226650155669,-5.2054160147458,-4.07389314622744,-3.58206905860552,24312.1023776989,1.00007199574696
"log_lik[1,10]",-3.80077871090307,0.00209295732153369,0.282723650219926,-4.57331749935956,-3.70174798053894,-3.52703195080581,18247.5067769906,0.999990741878652
"log_lik[1,11]",-3.82483459323002,0.00227072773015275,0.366592921029239,-4.87392392294412,-3.69004836428824,-3.52487813630641,26063.8172355204,0.999975750878992
"log_lik[2,1]",-3.76126742972847,0.000353115547469056,0.0446079472081864,-3.81539859429659,-3.77036797544394,-3.61968489231011,15958.4532906033,1.00042572465352
"log_lik[2,2]",-5.40906494027058,0.00328900849936938,0.380085457346613,-5.80241852280961,-5.52828389974027,-4.24996179371252,13354.6501312329,1.00030572555442
"log_lik[2,3]",-3.68786480835435,0.00194343468429483,0.255606035089153,-4.45542225890055,-3.62780384808887,-3.52636349888338,17298.2555543586,1.00029767477699
"log_lik[2,4]",-4.54189209342184,0.00928560476063167,1.15851671380595,-7.61268410082627,-4.09885947202669,-3.5360686808518,15566.2578173093,1.00035172127287
"log_lik[2,5]",-4.16208629873772,0.0044547640181031,0.707070127043853,-6.07108206833012,-3.92493340744209,-3.53879516341704,25192.7497142631,1.00017202114224
"log_lik[2,6]",-3.85940441501468,0.00265928289645352,0.350395339431558,-4.81288718300023,-3.75002865229976,-3.53162384760272,17361.5126603619,1.00002203642421
"log_lik[2,7]",-3.91609749025117,0.00202151009701906,0.300564271901446,-4.66093673555077,-3.84719454792791,-3.54906189486973,22106.6471612111,1.00000649683945
"log_lik[2,8]",-3.64817967433692,0.000943342444403711,0.115193402748406,-3.96985413105736,-3.61572063818646,-3.51560545751019,14911.3328231572,1.0000262617584
"log_lik[2,9]",-3.63586145354367,0.000703585875230007,0.106875856237462,-3.92208925446336,-3.60825392273061,-3.51317926868689,23074.1116498198,1.00004263608853
"log_lik[2,10]",-3.74928874975996,0.00143229010653433,0.236085607696376,-4.39514775119883,-3.67012284694369,-3.52539872858151,27169.2118713277,1.00000605340728
"log_lik[2,11]",-3.69731363520473,0.0013531471610925,0.224666078025353,-4.32657434025451,-3.62540858848006,-3.51758071973212,27566.7105647675,1.00003130730981
"log_lik[3,1]",-3.56791756565149,0.000343527047962893,0.0456491408937829,-3.64722173119736,-3.5656366826652,-3.49547376492748,17658.0744070669,1.00007013933416
"log_lik[3,2]",-3.60220228002178,0.000865572256905255,0.128176892068956,-3.93117130568155,-3.57614680256965,-3.50016468898576,21928.6965447767,1.00006949600631
"log_lik[3,3]",-4.19449436604965,0.00499920642415768,0.758230187265919,-6.26472465985991,-3.92009082718824,-3.53044550630687,23003.8222068083,1.00008086189568
"log_lik[3,4]",-4.01443784684269,0.00369964405403017,0.597434873978001,-5.66405120316709,-3.79489418630576,-3.53244494413206,26077.2178771138,1.00003663258765
"log_lik[3,5]",-4.68157427413894,0.00593778608563154,0.738397097200144,-6.46830311935705,-4.54823904826681,-3.66485560086692,15464.3213604514,1.00022511128165
"log_lik[3,6]",-4.7052260781238,0.00500947014905646,0.635807141084673,-6.18392106701426,-4.61696010903119,-3.74621339927688,16108.9493770509,1.00007843279007
"log_lik[3,7]",-3.70418917497058,0.00139586216713697,0.173856989398354,-4.18234672480881,-3.64653863909766,-3.52305438334416,15513.1230311382,1.00008337521648
"log_lik[3,8]",-4.51097898767027,0.00326743795953998,0.497552694860625,-5.65107580955578,-4.44629264979285,-3.7361841504861,23188.0092694298,1.00016958953889
"log_lik[3,9]",-3.88738490154392,0.00236212842314635,0.322705283746525,-4.71408026601704,-3.79665856237866,-3.53700341830095,18664.0178734526,1.00023052991629
"log_lik[3,10]",-3.74153398952051,0.00186151185997838,0.245399523564834,-4.42137883303852,-3.65432489949779,-3.52149733198989,17378.6411421004,0.999996021723017
"log_lik[3,11]",-4.03507203678134,0.00390056237931193,0.559329508287719,-5.57237757640633,-3.82760312623041,-3.53612491536996,20562.7411353286,1.00010573533025
"log_lik[4,1]",-5.0969377863167,0.00800264882890367,0.933675751598457,-6.81923917077776,-5.02882849875154,-3.60970892378333,13612.0846294571,1.00049840441208
"log_lik[4,2]",-3.82293928152429,0.00254015507588624,0.331077530536246,-4.63379877214282,-3.69749902608368,-3.52587412791899,16987.8709186906,1.00005020073301
"log_lik[4,3]",-4.12577722418138,0.00431271806819117,0.565589919557205,-5.58036853175842,-3.95734198213313,-3.54321446572907,17198.9203156395,1.0001376333629
"log_lik[4,4]",-4.44973013414221,0.00429459692879103,0.633719321478158,-5.92036317232213,-4.35150152772846,-3.57735943600274,21774.5444949072,1.0001342760926
"log_lik[4,5]",-3.6941699957636,0.0012260707632242,0.187721597162116,-4.19863201239798,-3.6334494362314,-3.51981677169438,23442.1482633901,1.00004313888885
"log_lik[4,6]",-3.74806905202901,0.00160960041558307,0.213525706263249,-4.32143630036505,-3.6767761454942,-3.52758943522306,17598.0352399506,0.999912119572144
"log_lik[4,7]",-3.74803587135713,0.00167115030709018,0.213614654183907,-4.3243659002818,-3.6773112537509,-3.52703714991117,16339.2101534448,0.999935163143663
"log_lik[4,8]",-3.7183584130591,0.00150560595908019,0.200181669767593,-4.26860718246138,-3.65087900818319,-3.52251490798866,17677.7083681376,1.00002034266408
"log_lik[4,9]",-3.9679288070293,0.00233259689403969,0.339406515703523,-4.8240542985583,-3.89166955901375,-3.55660494743728,21171.9551200454,1.00000188637392
"log_lik[4,10]",-4.20438989858631,0.00361566121890124,0.552867544359136,-5.64433468722949,-4.06248607683202,-3.57674537548437,23381.1963705797,1.00009894557846
"log_lik[4,11]",-4.00302988946193,0.003330411618363,0.442604131500832,-5.13887258311814,-3.87295769841627,-3.53816092654838,17661.8056379352,1.00006804194641
"log_lik[5,1]",-3.74078265184241,0.000683743783796243,0.088497594494974,-3.8430604394696,-3.77263203376713,-3.55139844063065,16752.3658967871,1.0001804448182
"log_lik[5,2]",-3.66937356313249,0.000832688268500135,0.121181811913946,-3.9096774733537,-3.65791846555307,-3.5245902154668,21179.2214555748,0.99990335319181
"log_lik[5,3]",-3.75694230876128,0.00196021282864071,0.27013419098262,-4.55095776721258,-3.67473209083272,-3.52305513419558,18991.2109883948,1.0001296144515
"log_lik[5,4]",-3.94021764288067,0.00297904465466425,0.438707048705735,-5.10786335019525,-3.78738007193077,-3.53218432628798,21686.7862119303,1.00025212092959
"log_lik[5,5]",-3.76581098903979,0.0020689021455411,0.310683531943677,-4.616632693519,-3.65544242682093,-3.52259157228739,22550.5203400158,1.00002467045568
"log_lik[5,6]",-3.67588110996393,0.00120841981473469,0.16514223897903,-4.1361691442458,-3.6238818103947,-3.51748323738834,18675.8622099383,1.00009249109701
"log_lik[5,7]",-3.77764036433035,0.00193742228348276,0.255464617967086,-4.46478864607505,-3.69302656361588,-3.52686815104204,17386.5308724702,1.00006377067874
"log_lik[5,8]",-3.93667761293037,0.00236098865915616,0.33463354756795,-4.79821482159483,-3.8523579551683,-3.55112772010627,20088.6685450928,0.999963405430458
"log_lik[5,9]",-3.66530903013813,0.000966732173237078,0.150309130071422,-4.08170981143887,-3.61954241212537,-3.51664346263532,24174.5488483645,0.999999823957626
"log_lik[5,10]",-3.68909538512527,0.00120558279837029,0.191789314389866,-4.2287395960065,-3.62747388989868,-3.51830820351683,25307.819473086,0.999989932432819
"log_lik[5,11]",-3.81167139327405,0.00210198503172815,0.294458870356418,-4.61069338414948,-3.70803285505173,-3.52788146545076,19624.1134143025,1.00002595205298
"log_lik[6,1]",-5.03872511982705,0.0100485378184644,1.29175647434129,-8.37519312060442,-4.69668888007138,-3.59840107552536,16525.5358696376,1.00010605423224
"log_lik[6,2]",-5.68431551455616,0.00879459659767678,1.13661235150809,-8.09445802051461,-5.59316133812824,-3.80392436651276,16702.9390165299,1.00011466873782
"log_lik[6,3]",-4.81274541460698,0.00422099089869995,0.647430962863337,-6.24132724845038,-4.74917666284082,-3.75346060548377,23526.5420672005,1.00010015013107
"log_lik[6,4]",-3.8308118504948,0.00150893946120635,0.246346640859049,-4.4642470397836,-3.76843507619492,-3.544158984652,26653.2183395655,1.00006878706514
"log_lik[6,5]",-6.3728163752811,0.00622509088950225,0.855269202075993,-8.17772457551991,-6.32931287712131,-4.84172851688162,18876.1871080918,1.00022861523916
