exp,freq_var,group,subj,x,trial,y
3,variable,variable,29,6,4,1
3,variable,variable,29,6,5,1
3,variable,variable,29,6,6,1
3,variable,variable,29,6,7,0
3,variable,variable,29,6,8,0
3,variable,variable,29,6,9,1
3,variable,variable,29,6,10,0
3,variable,variable,29,6,11,0
3,variable,variable,29,6,12,1
3,variable,variable,30,0,1,1
3,variable,variable,30,0,2,0
3,variable,variable,30,0,3,1
3,variable,variable,30,0,4,1
3,variable,variable,30,0,5,1
3,variable,variable,30,0,6,1
3,variable,variable,30,0,7,1
3,variable,variable,30,0,8,1
3,variable,variable,30,0,9,1
3,variable,variable,30,0,10,1
3,variable,variable,30,0,11,1
3,variable,variable,30,0,12,1
3,variable,variable,30,1,1,0
3,variable,variable,30,1,2,1
3,variable,variable,30,1,3,1
3,variable,variable,30,1,4,1
3,variable,variable,30,1,5,1
3,variable,variable,30,1,6,1
3,variable,variable,30,1,7,1
3,variable,variable,30,1,8,1
3,variable,variable,30,1,9,1
3,variable,variable,30,1,10,1
3,variable,variable,30,1,11,1
3,variable,variable,30,1,12,1
3,variable,variable,30,2,1,0
3,variable,variable,30,2,2,1
3,variable,variable,30,2,3,1
3,variable,variable,30,2,4,1
3,variable,variable,30,2,5,1
3,variable,variable,30,2,6,1
3,variable,variable,30,2,7,1
3,variable,variable,30,2,8,1
3,variable,variable,30,2,9,1
3,variable,variable,30,2,10,1
3,variable,variable,30,2,11,1
3,variable,variable,30,2,12,1
3,variable,variable,30,3,1,0
3,variable,variable,30,3,2,1
3,variable,variable,30,3,3,1
3,variable,variable,30,3,4,1
3,variable,variable,30,3,5,1
3,variable,variable,30,3,6,1
3,variable,variable,30,3,7,1
3,variable,variable,30,3,8,1
3,variable,variable,30,3,9,1
3,variable,variable,30,3,10,1
3,variable,variable,30,3,11,1
3,variable,variable,30,3,12,1
3,variable,variable,30,4,1,1
3,variable,variable,30,4,2,1
3,variable,variable,30,4,3,1
3,variable,variable,30,4,4,1
3,variable,variable,30,4,5,1
3,variable,variable,30,4,6,1
3,variable,variable,30,4,7,1
3,variable,variable,30,4,8,1
3,variable,variable,30,4,9,1
3,variable,variable,30,4,10,1
3,variable,variable,30,4,11,0
3,variable,variable,30,4,12,1
3,variable,variable,30,5,1,0
3,variable,variable,30,5,2,1
3,variable,variable,30,5,3,1
3,variable,variable,30,5,4,0
3,variable,variable,30,5,5,1
3,variable,variable,30,5,6,1
3,variable,variable,30,5,7,1
3,variable,variable,30,5,8,1
3,variable,variable,30,5,9,1
3,variable,variable,30,5,10,0
3,variable,variable,30,5,11,0
3,variable,variable,30,5,12,0
3,variable,variable,30,6,1,0
3,variable,variable,30,6,2,0
3,variable,variable,30,6,3,1
3,variable,variable,30,6,4,1
3,variable,variable,30,6,5,1
3,variable,variable,30,6,6,0
3,variable,variable,30,6,7,0
3,variable,variable,30,6,8,0
3,variable,variable,30,6,9,0
3,variable,variable,30,6,10,0
3,variable,variable,30,6,11,0
3,variable,variable,30,6,12,0
3,variable,variable,31,0,1,1
3,variable,variable,31,0,2,1
3,variable,variable,31,0,3,1
3,variable,variable,31,0,4,1
3,variable,variable,31,0,5,1
3,variable,variable,31,0,6,1
3,variable,variable,31,0,7,1
3,variable,variable,31,0,8,1
3,variable,variable,31,0,9,1
3,variable,variable,31,0,10,1
3,variable,variable,31,0,11,1
3,variable,variable,31,0,12,1
3,variable,variable,31,1,1,1
3,variable,variable,31,1,2,1
3,variable,variable,31,1,3,1
3,variable,variable,31,1,4,1
3,variable,variable,31,1,5,1
3,variable,variable,31,1,6,1
3,variable,variable,31,1,7,1
3,variable,variable,31,1,8,1
3,variable,variable,31,1,9,0
3,variable,variable,31,1,10,1
3,variable,variable,31,1,11,1
3,variable,variable,31,1,12,1
3,variable,variable,31,2,1,1
3,variable,variable,31,2,2,1
3,variable,variable,31,2,3,1
3,variable,variable,31,2,4,1
3,variable,variable,31,2,5,1
3,variable,variable,31,2,6,1
3,variable,variable,31,2,7,1
3,variable,variable,31,2,8,1
3,variable,variable,31,2,9,1
3,variable,variable,31,2,10,1
3,variable,variable,31,2,11,1
3,variable,variable,31,2,12,1
3,variable,variable,31,3,1,1
3,variable,variable,31,3,2,1
3,variable,variable,31,3,3,1
3,variable,variable,31,3,4,1
3,variable,variable,31,3,5,1
3,variable,variable,31,3,6,1
3,variable,variable,31,3,7,1
3,variable,variable,31,3,8,1
3,variable,variable,31,3,9,1
3,variable,variable,31,3,10,1
3,variable,variable,31,3,11,1
3,variable,variable,31,3,12,1
3,variable,variable,31,4,1,1
3,variable,variable,31,4,2,1
3,variable,variable,31,4,3,1
3,variable,variable,31,4,4,1
3,variable,variable,31,4,5,1
3,variable,variable,31,4,6,1
3,variable,variable,31,4,7,1
3,variable,variable,31,4,8,1
3,variable,variable,31,4,9,1
3,variable,variable,31,4,10,1
3,variable,variable,31,4,11,1
3,variable,variable,31,4,12,1
3,variable,variable,31,5,1,1
3,variable,variable,31,5,2,1
3,variable,variable,31,5,3,1
3,variable,variable,31,5,4,1
3,variable,variable,31,5,5,1
3,variable,variable,31,5,6,1
3,variable,variable,31,5,7,1
3,variable,variable,31,5,8,1
3,variable,variable,31,5,9,1
3,variable,variable,31,5,10,1
3,variable,variable,31,5,11,1
3,variable,variable,31,5,12,1
3,variable,variable,31,6,1,1
3,variable,variable,31,6,2,1
3,variable,variable,31,6,3,1
3,variable,variable,31,6,4,1
3,variable,variable,31,6,5,1
3,variable,variable,31,6,6,1
3,variable,variable,31,6,7,1
3,variable,variable,31,6,8,1
3,variable,variable,31,6,9,1
3,variable,variable,31,6,10,1
3,variable,variable,31,6,11,1
3,variable,variable,31,6,12,1
3,variable,variable,32,0,1,1
3,variable,variable,32,0,2,0
3,variable,variable,32,0,3,0
3,variable,variable,32,0,4,1
3,variable,variable,32,0,5,0
3,variable,variable,32,0,6,1
3,variable,variable,32,0,7,0
3,variable,variable,32,0,8,0
3,variable,variable,32,0,9,0
3,variable,variable,32,0,10,0
3,variable,variable,32,0,11,0
3,variable,variable,32,0,12,0
3,variable,variable,32,1,1,1
3,variable,variable,32,1,2,0
3,variable,variable,32,1,3,1
3,variable,variable,32,1,4,0
3,variable,variable,32,1,5,1
3,variable,variable,32,1,6,1
3,variable,variable,32,1,7,1
3,variable,variable,32,1,8,0
3,variable,variable,32,1,9,0
3,variable,variable,32,1,10,0
3,variable,variable,32,1,11,0
3,variable,variable,32,1,12,0
3,variable,variable,32,2,1,0
3,variable,variable,32,2,2,1
3,variable,variable,32,2,3,1
3,variable,variable,32,2,4,1
3,variable,variable,32,2,5,1
3,variable,variable,32,2,6,0
3,variable,variable,32,2,7,0
3,variable,variable,32,2,8,0
3,variable,variable,32,2,9,0
3,variable,variable,32,2,10,0
3,variable,variable,32,2,11,1
3,variable,variable,32,2,12,0
3,variable,variable,32,3,1,1
3,variable,variable,32,3,2,1
3,variable,variable,32,3,3,1
3,variable,variable,32,3,4,0
3,variable,variable,32,3,5,1
3,variable,variable,32,3,6,0
3,variable,variable,32,3,7,1
3,variable,variable,32,3,8,1
3,variable,variable,32,3,9,0
3,variable,variable,32,3,10,1
3,variable,variable,32,3,11,0
3,variable,variable,32,3,12,1
3,variable,variable,32,4,1,0
3,variable,variable,32,4,2,1
3,variable,variable,32,4,3,1
3,variable,variable,32,4,4,1
3,variable,variable,32,4,5,1
3,variable,variable,32,4,6,1
3,variable,variable,32,4,7,1
3,variable,variable,32,4,8,1
3,variable,variable,32,4,9,1
3,variable,variable,32,4,10,1
3,variable,variable,32,4,11,0
3,variable,variable,32,4,12,0
3,variable,variable,32,5,1,1
3,variable,variable,32,5,2,1
3,variable,variable,32,5,3,1
3,variable,variable,32,5,4,1
3,variable,variable,32,5,5,1
3,variable,variable,32,5,6,0
3,variable,variable,32,5,7,0
3,variable,variable,32,5,8,1
3,variable,variable,32,5,9,1
3,variable,variable,32,5,10,1
3,variable,variable,32,5,11,1
3,variable,variable,32,5,12,1
3,variable,variable,32,6,1,0
3,variable,variable,32,6,2,1
3,variable,variable,32,6,3,0
3,variable,variable,32,6,4,0
3,variable,variable,32,6,5,0
3,variable,variable,32,6,6,0
3,variable,variable,32,6,7,0
3,variable,variable,32,6,8,1
3,variable,variable,32,6,9,1
3,variable,variable,32,6,10,1
3,variable,variable,32,6,11,1
3,variable,variable,32,6,12,1
3,variable,variable,33,0,1,0
3,variable,variable,33,0,2,0
3,variable,variable,33,0,3,1
3,variable,variable,33,0,4,1
3,variable,variable,33,0,5,0
3,variable,variable,33,0,6,0
3,variable,variable,33,0,7,0
3,variable,variable,33,0,8,1
3,variable,variable,33,0,9,1
3,variable,variable,33,0,10,1
3,variable,variable,33,0,11,1
3,variable,variable,33,0,12,1
3,variable,variable,33,1,1,1
3,variable,variable,33,1,2,1
3,variable,variable,33,1,3,1
3,variable,variable,33,1,4,1
3,variable,variable,33,1,5,1
3,variable,variable,33,1,6,0
3,variable,variable,33,1,7,0
3,variable,variable,33,1,8,1
3,variable,variable,33,1,9,0
3,variable,variable,33,1,10,1
3,variable,variable,33,1,11,1
3,variable,variable,33,1,12,0
3,variable,variable,33,2,1,0
3,variable,variable,33,2,2,0
3,variable,variable,33,2,3,1
3,variable,variable,33,2,4,1
3,variable,variable,33,2,5,0
3,variable,variable,33,2,6,0
3,variable,variable,33,2,7,0
3,variable,variable,33,2,8,0
3,variable,variable,33,2,9,0
3,variable,variable,33,2,10,1
3,variable,variable,33,2,11,0
3,variable,variable,33,2,12,0
3,variable,variable,33,3,1,0
3,variable,variable,33,3,2,0
3,variable,variable,33,3,3,1
3,variable,variable,33,3,4,0
3,variable,variable,33,3,5,1
3,variable,variable,33,3,6,1
3,variable,variable,33,3,7,1
3,variable,variable,33,3,8,0
3,variable,variable,33,3,9,0
3,variable,variable,33,3,10,0
3,variable,variable,33,3,11,0
3,variable,variable,33,3,12,1
3,variable,variable,33,4,1,0
3,variable,variable,33,4,2,0
3,variable,variable,33,4,3,0
3,variable,variable,33,4,4,0
3,variable,variable,33,4,5,0
3,variable,variable,33,4,6,1
3,variable,variable,33,4,7,1
3,variable,variable,33,4,8,1
3,variable,variable,33,4,9,0
3,variable,variable,33,4,10,0
3,variable,variable,33,4,11,0
3,variable,variable,33,4,12,1
3,variable,variable,33,5,1,0
3,variable,variable,33,5,2,1
3,variable,variable,33,5,3,1
3,variable,variable,33,5,4,1
3,variable,variable,33,5,5,0
3,variable,variable,33,5,6,0
3,variable,variable,33,5,7,0
3,variable,variable,33,5,8,1
3,variable,variable,33,5,9,0
3,variable,variable,33,5,10,0
3,variable,variable,33,5,11,0
3,variable,variable,33,5,12,0
3,variable,variable,33,6,1,1
3,variable,variable,33,6,2,1
3,variable,variable,33,6,3,1
3,variable,variable,33,6,4,1
3,variable,variable,33,6,5,0
3,variable,variable,33,6,6,1
3,variable,variable,33,6,7,1
3,variable,variable,33,6,8,0
3,variable,variable,33,6,9,0
3,variable,variable,33,6,10,0
3,variable,variable,33,6,11,0
3,variable,variable,33,6,12,0
3,variable,variable,34,0,1,0
3,variable,variable,34,0,2,1
3,variable,variable,34,0,3,1
3,variable,variable,34,0,4,0
3,variable,variable,34,0,5,0
3,variable,variable,34,0,6,0
3,variable,variable,34,0,7,1
3,variable,variable,34,0,8,0
3,variable,variable,34,0,9,0
3,variable,variable,34,0,10,1
3,variable,variable,34,0,11,1
3,variable,variable,34,0,12,0
3,variable,variable,34,1,1,1
3,variable,variable,34,1,2,0
3,variable,variable,34,1,3,0
3,variable,variable,34,1,4,1
3,variable,variable,34,1,5,1
3,variable,variable,34,1,6,0
3,variable,variable,34,1,7,1
3,variable,variable,34,1,8,1
3,variable,variable,34,1,9,1
3,variable,variable,34,1,10,0
3,variable,variable,34,1,11,1
3,variable,variable,34,1,12,1
3,variable,variable,34,2,1,1
3,variable,variable,34,2,2,1
3,variable,variable,34,2,3,0
3,variable,variable,34,2,4,0
3,variable,variable,34,2,5,0
3,variable,variable,34,2,6,1
3,variable,variable,34,2,7,1
3,variable,variable,34,2,8,0
3,variable,variable,34,2,9,0
3,variable,variable,34,2,10,0
3,variable,variable,34,2,11,1
3,variable,variable,34,2,12,1
3,variable,variable,34,3,1,1
3,variable,variable,34,3,2,1
3,variable,variable,34,3,3,1
3,variable,variable,34,3,4,1
3,variable,variable,34,3,5,1
3,variable,variable,34,3,6,1
3,variable,variable,34,3,7,0
3,variable,variable,34,3,8,0
3,variable,variable,34,3,9,0
3,variable,variable,34,3,10,0
3,variable,variable,34,3,11,0
3,variable,variable,34,3,12,0
3,variable,variable,34,4,1,0
3,variable,variable,34,4,2,1
3,variable,variable,34,4,3,0
3,variable,variable,34,4,4,1
3,variable,variable,34,4,5,1
3,variable,variable,34,4,6,0
3,variable,variable,34,4,7,0
3,variable,variable,34,4,8,0
3,variable,variable,34,4,9,0
3,variable,variable,34,4,10,0
3,variable,variable,34,4,11,0
3,variable,variable,34,4,12,0
3,variable,variable,34,5,1,1
3,variable,variable,34,5,2,0
3,variable,variable,34,5,3,1
3,variable,variable,34,5,4,0
3,variable,variable,34,5,5,1
3,variable,variable,34,5,6,1
3,variable,variable,34,5,7,1
3,variable,variable,34,5,8,0
3,variable,variable,34,5,9,0
3,variable,variable,34,5,10,0
3,variable,variable,34,5,11,0
3,variable,variable,34,5,12,0
3,variable,variable,34,6,1,0
3,variable,variable,34,6,2,1
3,variable,variable,34,6,3,0
3,variable,variable,34,6,4,1
3,variable,variable,34,6,5,1
3,variable,variable,34,6,6,1
3,variable,variable,34,6,7,0
3,variable,variable,34,6,8,0
3,variable,variable,34,6,9,0
3,variable,variable,34,6,10,0
3,variable,variable,34,6,11,0
3,variable,variable,34,6,12,0
3,variable,variable,35,0,1,1
3,variable,variable,35,0,2,1
3,variable,variable,35,0,3,1
3,variable,variable,35,0,4,1
3,variable,variable,35,0,5,1
3,variable,variable,35,0,6,1
3,variable,variable,35,0,7,1
3,variable,variable,35,0,8,1
3,variable,variable,35,0,9,1
3,variable,variable,35,0,10,1
3,variable,variable,35,0,11,1
3,variable,variable,35,0,12,1
3,variable,variable,35,1,1,1
3,variable,variable,35,1,2,1
3,variable,variable,35,1,3,0
3,variable,variable,35,1,4,1
3,variable,variable,35,1,5,1
3,variable,variable,35,1,6,1
3,variable,variable,35,1,7,1
3,variable,variable,35,1,8,0
3,variable,variable,35,1,9,1
3,variable,variable,35,1,10,1
3,variable,variable,35,1,11,1
3,variable,variable,35,1,12,1
3,variable,variable,35,2,1,1
3,variable,variable,35,2,2,1
3,variable,variable,35,2,3,1
3,variable,variable,35,2,4,1
3,variable,variable,35,2,5,1
3,variable,variable,35,2,6,1
3,variable,variable,35,2,7,1
3,variable,variable,35,2,8,1
3,variable,variable,35,2,9,1
3,variable,variable,35,2,10,1
3,variable,variable,35,2,11,1
3,variable,variable,35,2,12,1
3,variable,variable,35,3,1,1
3,variable,variable,35,3,2,1
3,variable,variable,35,3,3,1
3,variable,variable,35,3,4,1
3,variable,variable,35,3,5,1
3,variable,variable,35,3,6,1
3,variable,variable,35,3,7,1
3,variable,variable,35,3,8,1
3,variable,variable,35,3,9,1
3,variable,variable,35,3,10,1
3,variable,variable,35,3,11,1
3,variable,variable,35,3,12,1
3,variable,variable,35,4,1,0
3,variable,variable,35,4,2,1
3,variable,variable,35,4,3,1
3,variable,variable,35,4,4,1
3,variable,variable,35,4,5,1
3,variable,variable,35,4,6,1
3,variable,variable,35,4,7,1
3,variable,variable,35,4,8,1
3,variable,variable,35,4,9,1
3,variable,variable,35,4,10,0
3,variable,variable,35,4,11,1
3,variable,variable,35,4,12,1
3,variable,variable,35,5,1,1
3,variable,variable,35,5,2,1
3,variable,variable,35,5,3,1
3,variable,variable,35,5,4,1
3,variable,variable,35,5,5,0
3,variable,variable,35,5,6,1
3,variable,variable,35,5,7,1
3,variable,variable,35,5,8,1
3,variable,variable,35,5,9,1
3,variable,variable,35,5,10,1
3,variable,variable,35,5,11,1
3,variable,variable,35,5,12,1
3,variable,variable,35,6,1,0
3,variable,variable,35,6,2,0
3,variable,variable,35,6,3,1
3,variable,variable,35,6,4,0
3,variable,variable,35,6,5,1
3,variable,variable,35,6,6,0
3,variable,variable,35,6,7,1
3,variable,variable,35,6,8,1
3,variable,variable,35,6,9,1
3,variable,variable,35,6,10,1
3,variable,variable,35,6,11,1
3,variable,variable,35,6,12,0
3,variable,variable,36,0,1,1
3,variable,variable,36,0,2,1
3,variable,variable,36,0,3,1
3,variable,variable,36,0,4,1
3,variable,variable,36,0,5,1
3,variable,variable,36,0,6,1
3,variable,variable,36,0,7,1
3,variable,variable,36,0,8,1
3,variable,variable,36,0,9,1
3,variable,variable,36,0,10,1
3,variable,variable,36,0,11,1
3,variable,variable,36,0,12,1
3,variable,variable,36,1,1,1
3,variable,variable,36,1,2,1
3,variable,variable,36,1,3,1
3,variable,variable,36,1,4,1
3,variable,variable,36,1,5,1
3,variable,variable,36,1,6,1
3,variable,variable,36,1,7,1
3,variable,variable,36,1,8,1
3,variable,variable,36,1,9,1
3,variable,variable,36,1,10,1
3,variable,variable,36,1,11,1
3,variable,variable,36,1,12,1
3,variable,variable,36,2,1,1
3,variable,variable,36,2,2,1
3,variable,variable,36,2,3,1
3,variable,variable,36,2,4,1
3,variable,variable,36,2,5,1
3,variable,variable,36,2,6,1
3,variable,variable,36,2,7,1
3,variable,variable,36,2,8,1
3,variable,variable,36,2,9,1
3,variable,variable,36,2,10,1
3,variable,variable,36,2,11,1
3,variable,variable,36,2,12,1
3,variable,variable,36,3,1,1
3,variable,variable,36,3,2,1
3,variable,variable,36,3,3,1
3,variable,variable,36,3,4,1
3,variable,variable,36,3,5,1
3,variable,variable,36,3,6,1
3,variable,variable,36,3,7,1
3,variable,variable,36,3,8,1
3,variable,variable,36,3,9,1
3,variable,variable,36,3,10,1
3,variable,variable,36,3,11,1
3,variable,variable,36,3,12,1
3,variable,variable,36,4,1,1
3,variable,variable,36,4,2,1
3,variable,variable,36,4,3,1
3,variable,variable,36,4,4,1
3,variable,variable,36,4,5,1
3,variable,variable,36,4,6,1
3,variable,variable,36,4,7,0
3,variable,variable,36,4,8,1
3,variable,variable,36,4,9,0
3,variable,variable,36,4,10,0
3,variable,variable,36,4,11,0
3,variable,variable,36,4,12,0
3,variable,variable,36,5,1,1
3,variable,variable,36,5,2,1
3,variable,variable,36,5,3,1
3,variable,variable,36,5,4,1
3,variable,variable,36,5,5,1
3,variable,variable,36,5,6,1
3,variable,variable,36,5,7,0
3,variable,variable,36,5,8,0
3,variable,variable,36,5,9,0
3,variable,variable,36,5,10,0
3,variable,variable,36,5,11,0
3,variable,variable,36,5,12,0
3,variable,variable,36,6,1,1
3,variable,variable,36,6,2,1
3,variable,variable,36,6,3,1
3,variable,variable,36,6,4,1
3,variable,variable,36,6,5,1
3,variable,variable,36,6,6,1
3,variable,variable,36,6,7,0
3,variable,variable,36,6,8,0
3,variable,variable,36,6,9,0
3,variable,variable,36,6,10,0
3,variable,variable,36,6,11,0
3,variable,variable,36,6,12,0
3,fixed,variable,37,0,1,1
3,fixed,variable,37,0,2,1
3,fixed,variable,37,0,3,1
3,fixed,variable,37,0,4,1
3,fixed,variable,37,0,5,1
3,fixed,variable,37,0,6,1
3,fixed,variable,37,0,7,1
3,fixed,variable,37,0,8,0
3,fixed,variable,37,0,9,0
3,fixed,variable,37,0,10,0
3,fixed,variable,37,0,11,0
3,fixed,variable,37,0,12,0
3,fixed,variable,37,1,1,1
3,fixed,variable,37,1,2,1
3,fixed,variable,37,1,3,1
3,fixed,variable,37,1,4,1
3,fixed,variable,37,1,5,1
3,fixed,variable,37,1,6,1
3,fixed,variable,37,1,7,1
3,fixed,variable,37,1,8,0
3,fixed,variable,37,1,9,0
3,fixed,variable,37,1,10,1
3,fixed,variable,37,1,11,0
3,fixed,variable,37,1,12,1
3,fixed,variable,37,2,1,1
3,fixed,variable,37,2,2,1
3,fixed,variable,37,2,3,1
3,fixed,variable,37,2,4,1
3,fixed,variable,37,2,5,1
3,fixed,variable,37,2,6,1
3,fixed,variable,37,2,7,1
3,fixed,variable,37,2,8,1
3,fixed,variable,37,2,9,0
3,fixed,variable,37,2,10,1
3,fixed,variable,37,2,11,1
3,fixed,variable,37,2,12,1
3,fixed,variable,37,3,1,1
3,fixed,variable,37,3,2,1
3,fixed,variable,37,3,3,1
3,fixed,variable,37,3,4,1
3,fixed,variable,37,3,5,1
3,fixed,variable,37,3,6,1
3,fixed,variable,37,3,7,1
3,fixed,variable,37,3,8,1
3,fixed,variable,37,3,9,1
3,fixed,variable,37,3,10,1
3,fixed,variable,37,3,11,1
3,fixed,variable,37,3,12,1
3,fixed,variable,37,4,1,1
3,fixed,variable,37,4,2,1
3,fixed,variable,37,4,3,1
3,fixed,variable,37,4,4,1
3,fixed,variable,37,4,5,1
3,fixed,variable,37,4,6,1
3,fixed,variable,37,4,7,1
3,fixed,variable,37,4,8,1
3,fixed,variable,37,4,9,1
3,fixed,variable,37,4,10,1
3,fixed,variable,37,4,11,1
3,fixed,variable,37,4,12,1
3,fixed,variable,37,5,1,0
3,fixed,variable,37,5,2,1
3,fixed,variable,37,5,3,1
3,fixed,variable,37,5,4,1
3,fixed,variable,37,5,5,0
3,fixed,variable,37,5,6,0
3,fixed,variable,37,5,7,1
3,fixed,variable,37,5,8,1
3,fixed,variable,37,5,9,1
3,fixed,variable,37,5,10,1
3,fixed,variable,37,5,11,0
3,fixed,variable,37,5,12,1
3,fixed,variable,37,6,1,0
3,fixed,variable,37,6,2,1
3,fixed,variable,37,6,3,1
3,fixed,variable,37,6,4,1
3,fixed,variable,37,6,5,0
3,fixed,variable,37,6,6,0
3,fixed,variable,37,6,7,1
3,fixed,variable,37,6,8,1
3,fixed,variable,37,6,9,1
3,fixed,variable,37,6,10,1
3,fixed,variable,37,6,11,1
3,fixed,variable,37,6,12,1
3,fixed,variable,38,0,1,0
3,fixed,variable,38,0,2,1
3,fixed,variable,38,0,3,1
3,fixed,variable,38,0,4,1
3,fixed,variable,38,0,5,1
3,fixed,variable,38,0,6,1
3,fixed,variable,38,0,7,1
3,fixed,variable,38,0,8,1
3,fixed,variable,38,0,9,1
3,fixed,variable,38,0,10,1
3,fixed,variable,38,0,11,1
3,fixed,variable,38,0,12,1
3,fixed,variable,38,1,1,1
3,fixed,variable,38,1,2,0
3,fixed,variable,38,1,3,1
3,fixed,variable,38,1,4,1
3,fixed,variable,38,1,5,1
3,fixed,variable,38,1,6,1
3,fixed,variable,38,1,7,1
3,fixed,variable,38,1,8,1
3,fixed,variable,38,1,9,1
3,fixed,variable,38,1,10,1
3,fixed,variable,38,1,11,1
3,fixed,variable,38,1,12,1
3,fixed,variable,38,2,1,1
3,fixed,variable,38,2,2,1
3,fixed,variable,38,2,3,1
3,fixed,variable,38,2,4,1
3,fixed,variable,38,2,5,1
3,fixed,variable,38,2,6,1
3,fixed,variable,38,2,7,0
3,fixed,variable,38,2,8,1
3,fixed,variable,38,2,9,1
3,fixed,variable,38,2,10,1
3,fixed,variable,38,2,11,1
3,fixed,variable,38,2,12,1
3,fixed,variable,38,3,1,1
3,fixed,variable,38,3,2,1
3,fixed,variable,38,3,3,1
3,fixed,variable,38,3,4,1
3,fixed,variable,38,3,5,1
3,fixed,variable,38,3,6,1
3,fixed,variable,38,3,7,1
3,fixed,variable,38,3,8,1
3,fixed,variable,38,3,9,1
3,fixed,variable,38,3,10,1
3,fixed,variable,38,3,11,1
3,fixed,variable,38,3,12,1
3,fixed,variable,38,4,1,0
3,fixed,variable,38,4,2,1
3,fixed,variable,38,4,3,1
3,fixed,variable,38,4,4,1
3,fixed,variable,38,4,5,1
3,fixed,variable,38,4,6,1
3,fixed,variable,38,4,7,1
3,fixed,variable,38,4,8,1
3,fixed,variable,38,4,9,1
3,fixed,variable,38,4,10,1
3,fixed,variable,38,4,11,1
3,fixed,variable,38,4,12,1
3,fixed,variable,38,5,1,1
3,fixed,variable,38,5,2,1
3,fixed,variable,38,5,3,1
3,fixed,variable,38,5,4,1
3,fixed,variable,38,5,5,1
3,fixed,variable,38,5,6,1
3,fixed,variable,38,5,7,0
3,fixed,variable,38,5,8,1
3,fixed,variable,38,5,9,1
3,fixed,variable,38,5,10,1
3,fixed,variable,38,5,11,1
3,fixed,variable,38,5,12,1
3,fixed,variable,38,6,1,1
3,fixed,variable,38,6,2,1
3,fixed,variable,38,6,3,1
3,fixed,variable,38,6,4,1
3,fixed,variable,38,6,5,1
3,fixed,variable,38,6,6,1
3,fixed,variable,38,6,7,1
3,fixed,variable,38,6,8,1
3,fixed,variable,38,6,9,1
3,fixed,variable,38,6,10,0
3,fixed,variable,38,6,11,1
3,fixed,variable,38,6,12,1
3,fixed,variable,39,0,1,1
3,fixed,variable,39,0,2,1
3,fixed,variable,39,0,3,1
3,fixed,variable,39,0,4,1
3,fixed,variable,39,0,5,1
3,fixed,variable,39,0,6,1
3,fixed,variable,39,0,7,1
3,fixed,variable,39,0,8,1
3,fixed,variable,39,0,9,1
3,fixed,variable,39,0,10,1
3,fixed,variable,39,0,11,1
3,fixed,variable,39,0,12,1
3,fixed,variable,39,1,1,1
3,fixed,variable,39,1,2,1
3,fixed,variable,39,1,3,1
3,fixed,variable,39,1,4,1
3,fixed,variable,39,1,5,1
3,fixed,variable,39,1,6,1
3,fixed,variable,39,1,7,1
3,fixed,variable,39,1,8,1
3,fixed,variable,39,1,9,1
3,fixed,variable,39,1,10,1
3,fixed,variable,39,1,11,1
3,fixed,variable,39,1,12,1
3,fixed,variable,39,2,1,1
3,fixed,variable,39,2,2,1
3,fixed,variable,39,2,3,1
3,fixed,variable,39,2,4,1
3,fixed,variable,39,2,5,1
3,fixed,variable,39,2,6,1
3,fixed,variable,39,2,7,1
3,fixed,variable,39,2,8,1
3,fixed,variable,39,2,9,1
3,fixed,variable,39,2,10,1
3,fixed,variable,39,2,11,1
3,fixed,variable,39,2,12,1
3,fixed,variable,39,3,1,1
3,fixed,variable,39,3,2,1
3,fixed,variable,39,3,3,1
3,fixed,variable,39,3,4,1
3,fixed,variable,39,3,5,1
3,fixed,variable,39,3,6,1
3,fixed,variable,39,3,7,1
3,fixed,variable,39,3,8,1
3,fixed,variable,39,3,9,1
3,fixed,variable,39,3,10,1
3,fixed,variable,39,3,11,1
3,fixed,variable,39,3,12,1
3,fixed,variable,39,4,1,1
3,fixed,variable,39,4,2,1
3,fixed,variable,39,4,3,1
3,fixed,variable,39,4,4,1
3,fixed,variable,39,4,5,1
3,fixed,variable,39,4,6,1
3,fixed,variable,39,4,7,1
3,fixed,variable,39,4,8,1
3,fixed,variable,39,4,9,1
3,fixed,variable,39,4,10,1
3,fixed,variable,39,4,11,1
3,fixed,variable,39,4,12,1
3,fixed,variable,39,5,1,1
3,fixed,variable,39,5,2,1
3,fixed,variable,39,5,3,1
3,fixed,variable,39,5,4,1
3,fixed,variable,39,5,5,1
3,fixed,variable,39,5,6,1
3,fixed,variable,39,5,7,0
3,fixed,variable,39,5,8,0
3,fixed,variable,39,5,9,0
3,fixed,variable,39,5,10,0
3,fixed,variable,39,5,11,0
3,fixed,variable,39,5,12,0
3,fixed,variable,39,6,1,1
3,fixed,variable,39,6,2,1
3,fixed,variable,39,6,3,1
3,fixed,variable,39,6,4,1
3,fixed,variable,39,6,5,1
3,fixed,variable,39,6,6,1
3,fixed,variable,39,6,7,0
3,fixed,variable,39,6,8,1
3,fixed,variable,39,6,9,0
3,fixed,variable,39,6,10,0
3,fixed,variable,39,6,11,0
3,fixed,variable,39,6,12,0
3,fixed,variable,40,0,1,0
3,fixed,variable,40,0,2,1
3,fixed,variable,40,0,3,1
3,fixed,variable,40,0,4,1
3,fixed,variable,40,0,5,0
3,fixed,variable,40,0,6,1
3,fixed,variable,40,0,7,0
3,fixed,variable,40,0,8,1
